kid_age,kid_english_level,previous_events_attended,previous_no_shows,event_category,event_target_level,event_duration_hours,event_price_tnd,distance_km,days_until_event,is_weekend,event_is_featured,weather_rain_prob,weather_temp_c,sms_reminder_sent,attended
11,B1_INTERMEDIATE,1,0,NATURE_VOCAB_WALK,A2_ELEMENTARY,2,78,4.94,22,0,0,0,20.7,0,1
12,B1_INTERMEDIATE,5,0,ENGLISH_CAMP_DAY,A1_BEGINNER,3,52,4.21,12,1,0,0.708,17.3,1,1
11,B1_INTERMEDIATE,27,2,ENGLISH_CAMP_DAY,ALL_LEVELS,4,19,12.54,15,1,0,0.334,27.3,1,1
12,B1_INTERMEDIATE,12,1,ROLE_PLAY_GAMES,ALL_LEVELS,2,0,2.52,10,1,0,0,25.7,1,1
10,A1_BEGINNER,30,12, ROLE_PLAY_GAMES ,ALL_LEVELS,1,0,2,19,0,0,0.603,24.8,1,0
5,A2_ELEMENTARY,8,2,null,B1_INTERMEDIATE,3,0,11.66,11,0,0,0.167,13.5,0,1
7,A2_ELEMENTARY,19,11,ENGLISH_PICNIC,,1.5,26,8.68,14,1,0,0.205,18.7,0,0
8,A2_ELEMENTARY,6,1,FIELD_TRIP,A1_BEGINNER,2,0,-10,4,1,0,0.513,25.3,0,0
9,N/A,1,0,OUTDOOR_THEATER,A1_BEGINNER,3,67,17.67,2,0,0,0,22.5,1,1
8,B1_INTERMEDIATE,11,1,SPORTS_AND_ENGLISH,A1_BEGINNER,2,33,6.45,1,1,0,0.106,21.1,1,1
7,A1_BEGINNER,1,1,STORYTELLING_PARK,ALL_LEVELS,4,48,16.96,7,0,1,0,26.2,0,0
6,A1_BEGINNER,16,7,ROLE_PLAY_GAMES,B1_INTERMEDIATE,2,60,?,8,1,0,0,26.8,1,1
11,B1_INTERMEDIATE,6,1,ENGLISH_PICNIC,A2_ELEMENTARY,4,0,4.54,6,0,1,0.863,28.4,0,0
13,B1_INTERMEDIATE,25,11,ROLE_PLAY_GAMES,ALL_LEVELS,4,0,1.59,14,0,0,0.261,16.2,0,0
10,B1_INTERMEDIATE,0,0,ROLE_PLAY_GAMES,NA,2.5,0,0.84,3,1,1,0.438,18.9,0,1
6,A1_BEGINNER,19,1,TREASURE_HUNT,A1_BEGINNER,3,19,16.66,15,0,0,0.475,33.9,0,1
8,A2_ELEMENTARY,19,5,FIELD_TRIP,ALL_LEVELS,2,48,20.35,13,1,0,0.738,27.6,1,0
12,B1_INTERMEDIATE,4,1,ENGLISH_CAMP_DAY,A2_ELEMENTARY,2.5,17,15.92,6,1,1,0.299,35,yes,1
7,A1_BEGINNER,15,3,ENGLISH_CAMP_DAY,A1_BEGINNER,4,0,7.41,9,0,0,0.462,36.3,1,0
10,A1_BEGINNER,17,9,ENGLISH_CAMP_DAY,A1_BEGINNER,2.5,75,10.68,19,0,0,0.148,25.9,1,0
,A1_BEGINNER,17,4,ENGLISH_PICNIC,A2_ELEMENTARY,2,0,14.16,16,1,0,0,13.5,1,1
10,A2_ELEMENTARY,1,0,OUTDOOR_THEATER,A1_BEGINNER,1,0,1.46,5,0,0,0.502,25.9,0,1
9,A1_BEGINNER,16,4,SPORTS_AND_ENGLISH,A1_BEGINNER,3,41,9.78,6,1,0,0.192,17.4,1,1
7,A1_BEGINNER,14,3,OUTDOOR_THEATER,A1_BEGINNER,1.5,35,14.25,5,0,0,null,31.1,0,1
10,B1_INTERMEDIATE,4,1,ENGLISH_CAMP_DAY,A2_ELEMENTARY,2.5,0,13.68,16,0,0,0.257,5.3,1,0
6,A1_BEGINNER,5,2,english_camp_day,ALL_LEVELS,2,0,5.8,10,0,0,0.949,16.3,1,0
13,A2_ELEMENTARY,10,3,FIELD_TRIP,B1_INTERMEDIATE,3,80,11.45,10,0,0,0,19.5,1,1
9,A2_ELEMENTARY,9,3,ENGLISH_PICNIC,B1_INTERMEDIATE,3,0,0.73,15,0,0,0.256,12.4,0,0
13,A2_ELEMENTARY,16,8,STORYTELLING_PARK,ALL_LEVELS,1.5,0,6.49,19,1,0,0.27,14.9,1,0
9,A2_ELEMENTARY,1,0,NATURE_VOCAB_WALK,A2_ELEMENTARY,2.5,0,12.12,16,1,0,0.106,9.7,1,1
8,A2_ELEMENTARY,4,2,FIELD_TRIP,ALL_LEVELS,2.5,0,0.15,6,1,1,0.468,21.9,1,1
9,B1_INTERMEDIATE,2,1,SPORTS_AND_ENGLISH,B1_INTERMEDIATE,1.5,0,5.28,1,1,0,0.217,16.1,1,0
13,B1_INTERMEDIATE,13,6,ENGLISH_CAMP_DAY,B1_INTERMEDIATE,2,0,5.51,15,0,0,0.012,29.5,0,0
11,B1_INTERMEDIATE,28,4,NATURE_VOCAB_WALK,ALL_LEVELS,4,46,27.47,18,1,0,0.631,20.9,0,0
12,A2_ELEMENTARY,30,13,ENGLISH_PICNIC,ALL_LEVELS,4,0,4.01,19,0,0,0.303,17.4,0,1
13,B1_INTERMEDIATE,25,10,TREASURE_HUNT,ALL_LEVELS,2.5,45,0.93,5,1,0,0.08,21.7,1,1
9,B1_INTERMEDIATE,8,3,SPORTS_AND_ENGLISH,A2_ELEMENTARY,2,72,1.86,20,0,1,0.028,38.5,1,0
10,A2_ELEMENTARY,21,2,STORYTELLING_PARK,A1_BEGINNER,2.5,61,20.19,3,1,0,0.21,24.2,1,1
9,A2_ELEMENTARY,3,1,ARTS_AND_CRAFTS,A1_BEGINNER,2,0,0.54,10,0,0,0.386,17.3,1,1
12,B1_INTERMEDIATE,13,8,STORYTELLING_PARK,A2_ELEMENTARY,3,30,4.88,8,0,0,0.028,24.2,1,0
10,A2_ELEMENTARY,12,5,STORYTELLING_PARK,A2_ELEMENTARY,3,0,4.81,4,0,0,0.607,16,0,0
11,A2_ELEMENTARY,10,4,Outdoor_theater,B1_INTERMEDIATE,2.5,67,11.65,2,0,0,0.572,23.7,1,0
7,A2_ELEMENTARY,11,6,ROLE_PLAY_GAMES,A2_ELEMENTARY,2,0,14.34,4,0,0,0.135,30.8,1,1
?,B1_INTERMEDIATE,14,3,ENGLISH_PICNIC,ALL_LEVELS,2,0,17.17,21,0,0,0.419,14.1,1,0
NA,B1_INTERMEDIATE,21,9,SPORTS_AND_ENGLISH,A1_BEGINNER,4,0,12.44,14,0,0,0.023,NA,0,0
8,A2_ELEMENTARY,15,6,ROLE_PLAY_GAMES,ALL_LEVELS,2,53,9,12,yes,1,0.319,22.6,0,0
6,A2_ELEMENTARY,30,17,SPORTS_AND_ENGLISH,N/A,2,79,11.04,4,0,0,0.242,37.4,0,0
7,A1_BEGINNER,14,7,STORYTELLING_PARK,A1_BEGINNER,4,0,22.57,7,0,0,0.088,8.5,0,0
7,A1_BEGINNER,22,7,TREASURE_HUNT,ALL_LEVELS,1.5,55,3.83,10,1,0,0.404,17.5,1,1
10,A2_ELEMENTARY,5,2,OUTDOOR_THEATER,A1_BEGINNER,1,70,8.53,9,1,0,0,27.5,0,1
11,A2_ELEMENTARY,8,2,ROLE_PLAY_GAMES,A2_ELEMENTARY,3,44,9.58,3,0,0,0.449,13.1,1,1
9,A1_BEGINNER,22,6,ENGLISH_CAMP_DAY,A2_ELEMENTARY,3,31,1.98,6,0,0,0.002,22,1,1
10,B1_INTERMEDIATE,11,3,FIELD_TRIP,ALL_LEVELS,2,0,0.43,15,0,0,0.083,26.6,0,1
6,A2_ELEMENTARY,13,5,NATURE_VOCAB_WALK,A1_BEGINNER,1.5,60,null,8,1,0,0,9.4,1,1
9,A2_ELEMENTARY,5,3,FIELD_TRIP,A2_ELEMENTARY,1.5,0,15.51,10,0,0,0.253,8.4,1,1
13,B1_INTERMEDIATE,27,7,ENGLISH_PICNIC,ALL_LEVELS,3,43,0.58,1,0,0,0,17.4,1,1
6,A2_ELEMENTARY,1,1,ENGLISH_CAMP_DAY,A2_ELEMENTARY,1.5,27,2.79,12,0,0,0,14.8,1,0
11,B1_INTERMEDIATE,0,0,FIELD_TRIP,A2_ELEMENTARY,2.5,0,0.77,5,0,0,0.414,19.8,1,0
8,B1_INTERMEDIATE,17,9,ROLE_PLAY_GAMES,ALL_LEVELS,1,32,17.03,17,0,0,0.321,12.9,0,0
12,B1_INTERMEDIATE,17,9,ENGLISH_CAMP_DAY,ALL_LEVELS,3,76,16.25,5,0,0,?,22.7,0,0
13,B1_INTERMEDIATE,16,0,ARTS_AND_CRAFTS,A1_BEGINNER,2,0,5.25,14,0,0,0.362,23.6,1,0
10,B1_INTERMEDIATE,15,5,Role_play_games,A2_ELEMENTARY,4,0,14.36,13,1,0,0.526,11.5,1,0
8,A2_ELEMENTARY,10,1,TREASURE_HUNT,ALL_LEVELS,4,0,8.79,16,0,0,0.093,22.9,1,1
6,A1_BEGINNER,28,7,NATURE_VOCAB_WALK,B1_INTERMEDIATE,1.5,58,2.22,4,0,0,0.11,23.9,0,1
11,A2_ELEMENTARY,20,5,ARTS_AND_CRAFTS,ALL_LEVELS,2,0,N/A,7,1,0,0.218,33.2,0,0
12,B1_INTERMEDIATE,4,2,FIELD_TRIP,A2_ELEMENTARY,2,52,15.35,4,0,1,0,15.3,1,1
8,A1_BEGINNER,8,3, ENGLISH_CAMP_DAY ,ALL_LEVELS,2,0,5.24,12,0,0,0.409,29.4,0,0
7,A1_BEGINNER,12,6,OUTDOOR_THEATER,A2_ELEMENTARY,3,74,16.68,13,1,0,0.176,18.8,1,0
9,A2_ELEMENTARY,4,0,NATURE_VOCAB_WALK,A2_ELEMENTARY,1,35,13.77,4,0,0,0,24.5,1,1
5,A1_BEGINNER,30,16,FIELD_TRIP,A2_ELEMENTARY,1.5,0,16.15,2,0,0,0.099,16.8,1,0
8,A2_ELEMENTARY,27,5,OUTDOOR_THEATER,A2_ELEMENTARY,2,0,10.87,8,1,0,0.119,23.9,0,0
9,A2_ELEMENTARY,20,1,TREASURE_HUNT,A2_ELEMENTARY,2,45,5.34,11,0,0,0.052,18.6,0,1
12,B1_INTERMEDIATE,13,7,STORYTELLING_PARK,A2_ELEMENTARY,2.5,73,6.94,1,0,0,0.236,26,1,0
7,A1_BEGINNER,3,1,OUTDOOR_THEATER,A1_BEGINNER,4,74,1.93,0,0,0,0.275,15.1,1,0
10,A1_BEGINNER,2,1,ARTS_AND_CRAFTS,ALL_LEVELS,2.5,0,-10,12,0,0,0.522,23.9,1,0
8,A2_ELEMENTARY,5,1,TREASURE_HUNT,A1_BEGINNER,3,17,5.64,5,0,0,0,24.1,1,1
10,A1_BEGINNER,4,2,ENGLISH_PICNIC,A1_BEGINNER,4,0,5.9,5,1,0,0.307,24.7,1,0
11,B1_INTERMEDIATE,8,3,TREASURE_HUNT,ALL_LEVELS,1.5,0,2.62,27,0,0,0.147,31.1,0,0
9,A1_BEGINNER,30,11,STORYTELLING_PARK,ALL_LEVELS,3,19,99999,6,1,0,0.298,25.5,0,0
10,A2_ELEMENTARY,22,3,SPORTS_AND_ENGLISH,A1_BEGINNER,1.5,0,10.76,15,0,1,0.057,42,1,1
9,A2_ELEMENTARY,17,5,ROLE_PLAY_GAMES,ALL_LEVELS,2.5,0,1.01,16,1,0,0.008,37.1,0,0
N/A,B1_INTERMEDIATE,24,5,NATURE_VOCAB_WALK,ALL_LEVELS,1.5,0,8.05,15,1,0,0.115,15.8,1,1
10,unknown,19,9,ENGLISH_CAMP_DAY,B1_INTERMEDIATE,2,48,8.97,12,0,0,0.25,15.2,1,0
8,A2_ELEMENTARY,19,6,TREASURE_HUNT,B1_INTERMEDIATE,3,33,10.84,6,1,0,0.429,21.7,0,0
5,A1_BEGINNER,28,13,NATURE_VOCAB_WALK,A1_BEGINNER,2.5,0,10.5,2,1,0,0.423,12.9,1,0
5,A1_BEGINNER,16,8,ARTS_AND_CRAFTS,ALL_LEVELS,2,0,5.39,18,0,0,0.055,26.7,0,0
13,B1_INTERMEDIATE,26,4,TREASURE_HUNT,A2_ELEMENTARY,1.5,67,5.73,13,0,0,0.498,28.6,1,1
13,B1_INTERMEDIATE,30,13,ENGLISH_PICNIC,A1_BEGINNER,1,0,7.96,2,1,0,0.467,17.4,yes,0
8,A1_BEGINNER,3,1,ENGLISH_PICNIC,ALL_LEVELS,3,38,0.74,7,0,0,0.665,16.2,0,0
8,B1_INTERMEDIATE,19,9,ROLE_PLAY_GAMES,A2_ELEMENTARY,4,44,10.67,10,1,0,0.189,3.5,0,0
10,A2_ELEMENTARY,9,5,FIELD_TRIP,ALL_LEVELS,2,59,11.03,2,0,0,0.402,16.7,0,1
8,A2_ELEMENTARY,1,0,TREASURE_HUNT,A1_BEGINNER,1.5,0,13.62,6,1,0,0.454,26.4,1,1
7,A1_BEGINNER,7,2,OUTDOOR_THEATER,B1_INTERMEDIATE,4,69,12.6,14,1,0,0.295,9.9,1,1
5,A1_BEGINNER,13,2,ENGLISH_CAMP_DAY,B1_INTERMEDIATE,4,68,2.26,0,0,0,0.357,28.9,1,0
13,A2_ELEMENTARY,15,6,ROLE_PLAY_GAMES,A2_ELEMENTARY,2,0,14.6,8,0,0,0,27.5,1,0
8,A2_ELEMENTARY,14,3,OUTDOOR_THEATER,B1_INTERMEDIATE,3,19,22.46,22,0,0,0.159,19.1,0,0
10,A2_ELEMENTARY,14,2,STORYTELLING_PARK,A1_BEGINNER,1,0,6.06,9,0,0,N/A,19.9,0,0
12,A2_ELEMENTARY,16,5,ENGLISH_PICNIC,A2_ELEMENTARY,3,0,15.67,14,0,0,0.279,24.1,0,1
6,A1_BEGINNER,21,12,ENGLISH_CAMP_DAY,B1_INTERMEDIATE,1.5,0,unknown,1,0,0,0.184,3.7,1,0
13,A2_ELEMENTARY,30,17,SPORTS_AND_ENGLISH,B1_INTERMEDIATE,1,64,4.74,10,1,1,0.01,26.4,1,1
7,A2_ELEMENTARY,15,7,SPORTS_AND_ENGLISH,ALL_LEVELS,4,0,9.53,4,1,0,0,23,0,0
5,A1_BEGINNER,7,1,ROLE_PLAY_GAMES,A1_BEGINNER,2,38,2.66,0,0,0,0.424,22.9,1,1
11,B1_INTERMEDIATE,27,0,SPORTS_AND_ENGLISH,ALL_LEVELS,2.5,71,5.87,4,1,0,0.619,12.5,0,1
8,A1_BEGINNER,10,5,OUTDOOR_THEATER,ALL_LEVELS,3,44,6.68,13,0,0,0,15.4,1,0
6,A1_BEGINNER,15,2,OUTDOOR_THEATER,ALL_LEVELS,2.5,0,7.98,10,0,0,0.417,29.1,0,0
null,A2_ELEMENTARY,3,0,?,A1_BEGINNER,2.5,0,9.4,7,1,0,0,17.7,1,1
10,B1_INTERMEDIATE,29,12,ENGLISH_CAMP_DAY,A1_BEGINNER,1,20,2.2,0,0,0,0,20.3,0,0
NA,B1_INTERMEDIATE,11,1,NATURE_VOCAB_WALK,A2_ELEMENTARY,1,0,10.2,11,1,0,0.267,22.7,1,1
7,A1_BEGINNER,21,10,ROLE_PLAY_GAMES,ALL_LEVELS,1,0,6.44,7,0,0,0.766,24.9,1,0
9,A1_BEGINNER,27,4,ARTS_AND_CRAFTS,A1_BEGINNER,2.5,73,unknown,4,1,0,0.453,24.4,0,1
9,A2_ELEMENTARY,7,1,ARTS_AND_CRAFTS,A1_BEGINNER,1,72,1.78,7,1,0,0.602,24.1,1,1
10,A1_BEGINNER,21,10,FIELD_TRIP,B1_INTERMEDIATE,2,0,7.3,0,0,0,0.463,11.1,0,0
13,B1_INTERMEDIATE,16,8,STORYTELLING_PARK,A2_ELEMENTARY,2,57,19.87,11,1,0,0,22.7,1,0
6,A1_BEGINNER,23,12,ARTS_AND_CRAFTS,B1_INTERMEDIATE,2,37,2.27,4,0,0,0.003,17.9,1,1
6,A1_BEGINNER,23,10,ENGLISH_PICNIC,B1_INTERMEDIATE,2,61,4.89,10,0,0,0.234,14.4,1,0
6,A1_BEGINNER,5,2,ENGLISH_CAMP_DAY,A1_BEGINNER,2.5,0,10.66,10,1,0,0.355,23,1,1
6,A1_BEGINNER,5,1,ARTS_AND_CRAFTS,A1_BEGINNER,3,40,15.4,13,1,1,0.698,16.6,1,1
11,B1_INTERMEDIATE,2,1,TREASURE_HUNT,null,2,60,11.43,9,1,0,0.479,19.2,1,0
6,A1_BEGINNER,2,1,NATURE_VOCAB_WALK,ALL_LEVELS,2,0,6.9,17,1,0,0.535,21,1,0
11,B1_INTERMEDIATE,20,1,ROLE_PLAY_GAMES,A2_ELEMENTARY,3,0,25.08,14,1,0,0.368,30.3,1,1
11,A2_ELEMENTARY,25,13,STORYTELLING_PARK,B1_INTERMEDIATE,3,20,11.45,30,0,0,0,,1,0
12,A2_ELEMENTARY,9,5,Treasure_hunt,A1_BEGINNER,1,51,2.71,25,0,0,0.567,25.4,0,0
13,B1_INTERMEDIATE,3,2,STORYTELLING_PARK,A2_ELEMENTARY,3,28,3.36,11,1,0,0.648,30.7,1,0
7,A1_BEGINNER,0,0,TREASURE_HUNT,A2_ELEMENTARY,2,78,1.84,13,0,0,0.056,29.9,1,1
11,B1_INTERMEDIATE,4,1,TREASURE_HUNT,B1_INTERMEDIATE,2,0,null,15,0,0,0.298,15.8,1,1
11,A2_ELEMENTARY,11,1,FIELD_TRIP,A1_BEGINNER,4,63,25.02,9,0,0,0,23.9,1,1
13,B1_INTERMEDIATE,6,3,Treasure_hunt,B1_INTERMEDIATE,2.5,52,4.99,9,0,1,?,12.5,1,0
9,A2_ELEMENTARY,6,1,ROLE_PLAY_GAMES,A2_ELEMENTARY,2.5,62,16.22,16,1,1,0.08,27,1,1
10,A1_BEGINNER,15,1,NATURE_VOCAB_WALK,A1_BEGINNER,2,0,10.1,8,0,0,0.285,15.7,0,1
10,A2_ELEMENTARY,29,1,ENGLISH_CAMP_DAY,B1_INTERMEDIATE,2,75,7.14,5,1,0,0.369,23.2,0,0
13,B1_INTERMEDIATE,5,1,TREASURE_HUNT,B1_INTERMEDIATE,4,0,0.13,12,0,0,0.392,32.4,yes,0
9,A2_ELEMENTARY,23,10,TREASURE_HUNT,B1_INTERMEDIATE,2.5,0,12.07,19,1,0,0.292,19,0,0
9,A1_BEGINNER,1,0,ARTS_AND_CRAFTS,A2_ELEMENTARY,1.5,0,3.29,9,0,0,0.18,32.7,1,1
13,B1_INTERMEDIATE,13,5,STORYTELLING_PARK,B1_INTERMEDIATE,4,25,6.66,12,1,0,0.208,24.6,1,1
11,B1_INTERMEDIATE,25,8,NATURE_VOCAB_WALK,ALL_LEVELS,1,0,7.48,12,1,0,0.301,23.2,1,0
8,A1_BEGINNER,15,3,ENGLISH_PICNIC,A2_ELEMENTARY,3,0,4.4,5,1,1,0.098,32,0,1
13,B1_INTERMEDIATE,13,3,ENGLISH_PICNIC,A1_BEGINNER,4,0,7.83,3,0,0,0.267,35.3,0,0
13,B1_INTERMEDIATE,29,15,ENGLISH_CAMP_DAY,A1_BEGINNER,1,44,13.28,7,1,0,0.388,25.5,1,0
10,A2_ELEMENTARY,7,2,ARTS_AND_CRAFTS,B1_INTERMEDIATE,1.5,34,1.82,8,0,0,0.414,20.5,1,0
5,A1_BEGINNER,19,4,ROLE_PLAY_GAMES,A1_BEGINNER,1,0,11.4,12,1,0,0.135,12.2,0,1
8,A2_ELEMENTARY,30,1,ENGLISH_CAMP_DAY,B1_INTERMEDIATE,3,0,4.48,10,1,1,0,10.2,1,1
13,B1_INTERMEDIATE,9,1,ARTS_AND_CRAFTS,B1_INTERMEDIATE,2,0,18.37,10,0,0,0,20.3,1,1
13,B1_INTERMEDIATE,15,1,SPORTS_AND_ENGLISH,ALL_LEVELS,3,0,4.97,6,0,0,0.153,9.7,0,1
10,A2_ELEMENTARY,18,10,STORYTELLING_PARK,ALL_LEVELS,2,33,2.69,3,0,0,0.544,13.8,1,1
7,A1_BEGINNER,20,0,ENGLISH_PICNIC,A1_BEGINNER,3,0,0.28,9,0,0,0.615,25.1,0,1
11,B1_INTERMEDIATE,17,9,ENGLISH_PICNIC,B1_INTERMEDIATE,1.5,78,8.84,7,0,1,0.141,24,1,0
5,A2_ELEMENTARY,2,1,Treasure_hunt,A1_BEGINNER,2,47,11,12,1,0,0.393,34.2,0,0
10,A2_ELEMENTARY,29,9,ROLE_PLAY_GAMES,ALL_LEVELS,4,69,9.16,4,0,0,0.152,12.1,0,0
7,A1_BEGINNER,25,13,OUTDOOR_THEATER,N/A,2.5,17,11.73,10,0,0,0.476,13.6,0,0
7,A1_BEGINNER,7,2,STORYTELLING_PARK,A2_ELEMENTARY,2.5,30,4.67,13,1,0,0,25,1,1
12,A2_ELEMENTARY,22,7,NATURE_VOCAB_WALK,A1_BEGINNER,1.5,68,11.67,3,1,1,0.445,25.1,1,1
11,B1_INTERMEDIATE,25,8,ENGLISH_PICNIC,B1_INTERMEDIATE,2,0,2.69,1,1,1,0.301,23.8,1,1
11,B1_INTERMEDIATE,11,3,ENGLISH_PICNIC,B1_INTERMEDIATE,2,22,14.63,3,1,0,0.8,19.1,yes,0
10,A1_BEGINNER,12,1,OUTDOOR_THEATER,A2_ELEMENTARY,1.5,0,4.73,12,1,0,0.264,13.1,1,1
9,A1_BEGINNER,15,1,ROLE_PLAY_GAMES,ALL_LEVELS,3,30,12.56,0,0,0,0.118,15.6,0,1
7,A1_BEGINNER,7,3,ENGLISH_CAMP_DAY,A1_BEGINNER,1.5,44,3.08,9,0,0,0,27.2,1,0
12,B1_INTERMEDIATE,15,7,NATURE_VOCAB_WALK,A2_ELEMENTARY,3,0,8.93,2,1,0,0.62,19.5,1,0
6,A1_BEGINNER,19,10,SPORTS_AND_ENGLISH,B1_INTERMEDIATE,3,22,7.66,9,0,0,0.226,16.1,1,0
5,A1_BEGINNER,21,11,NATURE_VOCAB_WALK,ALL_LEVELS,1.5,58,15.15,2,0,0,0,16.9,1,0
13,B1_INTERMEDIATE,17,9,ARTS_AND_CRAFTS,NA,2,30,0.23,15,1,1,0.183,23.7,1,1
11,B1_INTERMEDIATE,17,7, ENGLISH_CAMP_DAY ,A2_ELEMENTARY,2,0,10.18,8,0,1,0.251,22.6,1,1
5,A1_BEGINNER,1,0, NATURE_VOCAB_WALK ,B1_INTERMEDIATE,2.5,0,20.93,2,1,1,0.076,26.3,0,1
5,A1_BEGINNER,23,4,Nature_vocab_walk,A1_BEGINNER,1,0,2.43,4,1,0,0,22.1,0,1
8,A2_ELEMENTARY,19,6,ARTS_AND_CRAFTS,B1_INTERMEDIATE,1.5,42,1.53,9,1,0,0,20.8,1,1
6,A2_ELEMENTARY,6,4,OUTDOOR_THEATER,A2_ELEMENTARY,2.5,35,4.99,14,1,1,0.227,21.6,1,1
9,B1_INTERMEDIATE,21,4,English_picnic,A1_BEGINNER,2.5,35,10.93,1,1,0,0.412,21.3,1,0
5,A1_BEGINNER,0,0,ENGLISH_PICNIC,B1_INTERMEDIATE,1.5,27,18.33,3,0,0,0.595,15.1,1,0
11,NA,20,10,TREASURE_HUNT,A2_ELEMENTARY,2,17,1.34,8,0,0,0.49,27.8,0,0
12,A2_ELEMENTARY,12,5,TREASURE_HUNT,A1_BEGINNER,2.5,59,4.15,14,1,0,0.384,25.7,0,0
null,A1_BEGINNER,19,6,OUTDOOR_THEATER,B1_INTERMEDIATE,2,0,6.95,2,0,1,0,8,0,0
5,A2_ELEMENTARY,8,1,ENGLISH_PICNIC,A2_ELEMENTARY,3,0,12.2,15,0,0,0.491,24.2,1,0
5,A2_ELEMENTARY,26,8,ROLE_PLAY_GAMES,A1_BEGINNER,4,16,14.39,20,1,0,0.367,6.3,0,0
12,N/A,22,12,ENGLISH_PICNIC,A2_ELEMENTARY,2.5,74,5.63,7,0,0,0.056,27.5,0,0
13,N/A,15,6,NATURE_VOCAB_WALK,ALL_LEVELS,2,74,9.36,16,1,1,0.19,19.3,1,1
10,B1_INTERMEDIATE,28,1,english_picnic,B1_INTERMEDIATE,1,38,11.43,11,0,0,0,29.9,1,0
8,B1_INTERMEDIATE,27,9,ARTS_AND_CRAFTS,A1_BEGINNER,1,78,8.98,12,1,0,0.667,18.5,1,0
6,A2_ELEMENTARY,24,14,TREASURE_HUNT,A1_BEGINNER,3,0,0.04,6,1,0,0,20.1,1,0
12,B1_INTERMEDIATE,19,2,ROLE_PLAY_GAMES,A2_ELEMENTARY,2,56,16.96,6,1,0,0,15.7,1,1
11,B1_INTERMEDIATE,4,2,TREASURE_HUNT,A2_ELEMENTARY,1.5,0,14.03,5,0,0,0.34,11.9,1,0
5,A1_BEGINNER,22,9,NATURE_VOCAB_WALK,A2_ELEMENTARY,2.5,45,12.48,20,yes,0,0.447,31.1,1,0
10,A1_BEGINNER,28,17,ENGLISH_PICNIC,NA,4,0,N/A,8,0,0,0.245,34.4,1,1
8,A1_BEGINNER,0,0,SPORTS_AND_ENGLISH,B1_INTERMEDIATE,1,61,11.51,14,0,0,0.437,22.4,0,0
11,B1_INTERMEDIATE,10,4,ENGLISH_PICNIC,A1_BEGINNER,1,0,10.29,12,1,0,0.398,19.4,0,0
6,A2_ELEMENTARY,4,2,TREASURE_HUNT,A1_BEGINNER,2,77,12.37,12,0,0,0.186,17.5,1,0
11,B1_INTERMEDIATE,13,3,STORYTELLING_PARK,A1_BEGINNER,1.5,0,unknown,5,1,0,0,19.8,0,1
12,A2_ELEMENTARY,27,1,OUTDOOR_THEATER,ALL_LEVELS,2,69,8.18,12,0,0,0.254,22.4,0,1
9,A2_ELEMENTARY,14,6,FIELD_TRIP,A2_ELEMENTARY,4,0,10.25,2,1,0,0.365,38.3,1,0
10,A1_BEGINNER,27,4,SPORTS_AND_ENGLISH,A1_BEGINNER,2,0,13.97,2,1,0,0.304,27.8,1,1
12,B1_INTERMEDIATE,30,3,Treasure_hunt,B1_INTERMEDIATE,3,0,27.2,6,1,0,0.758,19.8,1,0
5,A1_BEGINNER,28,4,FIELD_TRIP,A1_BEGINNER,2.5,0,7,3,1,1,0.217,26.8,0,1
11,B1_INTERMEDIATE,24,1,ENGLISH_CAMP_DAY,ALL_LEVELS,2,75,2.87,8,0,0,N/A,9.1,1,1
7,A2_ELEMENTARY,21,10,TREASURE_HUNT,ALL_LEVELS,2.5,0,3.25,3,1,0,0.262,20.3,1,1
,B1_INTERMEDIATE,0,0,ENGLISH_CAMP_DAY,B1_INTERMEDIATE,2.5,70,3.83,11,no,0,0.279,22.9,0,0
13,B1_INTERMEDIATE,8,3,SPORTS_AND_ENGLISH,A2_ELEMENTARY,1.5,0,1.85,9,0,0,0,30.8,1,1
12,B1_INTERMEDIATE,20,8,STORYTELLING_PARK,B1_INTERMEDIATE,3,0,9.39,14,1,0,null,17.2,1,1
7,A1_BEGINNER,10,2,NATURE_VOCAB_WALK,A2_ELEMENTARY,3,0,16,4,1,0,0.013,22.7,1,1
8,B1_INTERMEDIATE,5,0,Treasure_hunt,B1_INTERMEDIATE,2,0,8.63,1,0,0,0.417,32,0,0
6,A2_ELEMENTARY,29,1,ROLE_PLAY_GAMES,B1_INTERMEDIATE,2,0,2.91,14,0,1,0.465,24.2,0,1
12,B1_INTERMEDIATE,24,10,FIELD_TRIP,ALL_LEVELS,2,0,7.69,4,1,0,0.332,15.6,1,0
10,A2_ELEMENTARY,28,11,TREASURE_HUNT,B1_INTERMEDIATE,4,23,14.73,2,0,0,0.124,3.6,1,0
10,A1_BEGINNER,10,6,OUTDOOR_THEATER,A1_BEGINNER,3,76,4.56,15,1,0,0.303,32.7,0,0
9,A1_BEGINNER,5,2,OUTDOOR_THEATER,A2_ELEMENTARY,4,76,17.19,17,0,0,0.468,27.2,1,1
12,B1_INTERMEDIATE,2,1,SPORTS_AND_ENGLISH,A2_ELEMENTARY,1,16,2.13,9,1,1,0,28.3,1,1
5,A1_BEGINNER,1,0,ROLE_PLAY_GAMES,B1_INTERMEDIATE,3,0,11.33,8,0,0,0,30.5,1,1
6,A2_ELEMENTARY,21,5,ENGLISH_CAMP_DAY,N/A,2.5,54,11.26,19,0,0,0.562,16.9,0,1
